vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
300,0.0,h2+3+4,True,1.3606239316236208,0.013298127083746591,2
300,0.1,h2,False,1.3663003862076564,0.005866702085371611,2
300,0.1,h2,True,1.3580671948820802,0.00330458022590691,2
300,0.1,h3,False,1.3757567022346526,0.01902285037082563,2
300,0.1,h3,True,1.3935224956200258,0.0007205266821472675,2
300,0.1,h4,False,1.3602287784675735,0.002164151412042139,2
300,0.1,h4,True,1.3658654974249522,0.011134923510836302,2
300,0.1,h2+3,False,1.3755238095234867,0.01186585765465356,2
300,0.1,h2+3,True,1.383613493390369,0.0005078634824814904,2
300,0.1,h2+3+4,False,1.35977119498824,0.007137960856605303,2
300,0.1,h2+3+4,True,1.3691132279552933,0.01481715664175405,2
300,0.3,h2,False,1.405623425085023,0.043071560007148055,2
300,0.3,h2,True,1.4266951190915638,0.03299546668155127,2
300,0.3,h3,False,1.421508246181857,0.01385261611953714,2
300,0.3,h3,True,1.42995060474923,0.01347053683689867,2
300,0.3,h4,False,1.4246079922489945,0.046627417711759156,2
300,0.3,h4,True,1.4328182322907923,0.02048509091204583,2
300,0.3,h2+3,False,1.4224842375817617,0.010403795419757111,2
300,0.3,h2+3,True,1.437864417989143,0.010391204487023133,2
300,0.3,h2+3+4,False,1.4206949155913575,0.04015787115266131,2
300,0.3,h2+3+4,True,1.4405825945388535,0.010484258518230101,2
300,0.5,h2,False,1.61276473640932,0.03992696837666345,2
300,0.5,h2,True,1.6662766219132692,0.05554920527980131,2
300,0.5,h3,False,1.6338935042567386,0.02202116134011762,2
300,0.5,h3,True,1.724414444050303,0.17829821068756746,2
300,0.5,h4,False,1.7001082792624782,0.04020166167612049,2
300,0.5,h4,True,1.6642824059997476,0.093942509062845,2
300,0.5,h2+3,False,1.6397880911203875,0.01052309026061388,2
300,0.5,h2+3,True,1.7004259382540798,0.1610039162297613,2
300,0.5,h2+3+4,False,1.6984704589507555,0.004981531263492683,2
300,0.5,h2+3+4,True,1.6787709004267901,0.08733002855989858,2
400,0.0,h2,False,1.351835250328445,0.0020250836929193257,2
400,0.0,h2,True,1.351835250328445,0.0020250836929193257,2
400,0.0,h3,False,1.3776631534194164,0.009077205870212315,2
400,0.0,h3,True,1.3776631534194164,0.009077205870212315,2
400,0.0,h4,False,1.3574555697280397,0.001451582666213655,2
400,0.0,h4,True,1.3574555697280397,0.001451582666213655,2
400,0.0,h2+3,False,1.377646933554285,0.009764686619558642,2
400,0.0,h2+3,True,1.377646933554285,0.009764686619558642,2
400,0.0,h2+3+4,False,1.3566080193043812,0.002109943468955915,2
400,0.0,h2+3+4,True,1.3566080193043812,0.002109943468955915,2
400,0.1,h2,False,1.3665918665714027,0.003249302920705776,2
400,0.1,h2,True,1.3712767633371015,0.0030908705787684658,2
400,0.1,h3,False,1.3847010345806967,0.011919225116421257,2
400,0.1,h3,True,1.3762051632058574,0.009786316922283421,2
400,0.1,h4,False,1.3770835832141586,0.006492513912712438,2
400,0.1,h4,True,1.386612688715989,0.014393381532546053,2
400,0.1,h2+3,False,1.3899167151511551,0.0033343103797592193,2
400,0.1,h2+3,True,1.3790352853862835,0.012200150058076259,2
400,0.1,h2+3+4,False,1.377366504057933,0.009083303073282516,2
400,0.1,h2+3+4,True,1.3848645236604944,0.014033477767764542,2
400,0.3,h2,False,1.4151594698553325,0.02317072385900875,2
400,0.3,h2,True,1.42064418983982,0.019979075373661382,2
400,0.3,h3,False,1.434744178153873,0.026667824990959,2
400,0.3,h3,True,1.4355158419363399,0.05079518560274569,2
400,0.3,h4,False,1.4351014701935056,0.026057021669523978,2
400,0.3,h4,True,1.430986219268576,0.02720882342415652,2
400,0.3,h2+3,False,1.4323130656504095,0.017357782616173406,2
400,0.3,h2+3,True,1.434968393205399,0.04165419644766557,2
400,0.3,h2+3+4,False,1.4349544284820714,0.02820620137888127,2
400,0.3,h2+3+4,True,1.4271153491369033,0.0163016935886095,2
400,0.5,h2,False,1.6755699383290037,0.0509221265602023,2
400,0.5,h2,True,1.664126730447298,0.06711293086629207,2
400,0.5,h3,False,1.6448836304761303,0.002692600344853397,2
