hop_key,use_reduction,vertices,n_runs,pred_sec_per_run,measured_sec_per_run,exponent_b,total_hours_sequential,total_hours_parallel
h2,False,100,200,0.5320977854999892,0.5753241146449,1.5053458333567087,0.029560988083332736,0.0029560988083332735
h2,False,200,200,1.5105868549088484,1.3605281978743733,1.5053458333567087,0.08392149193938046,0.008392149193938046
h2,False,300,200,2.7811469985595,2.642890775874548,1.5053458333567087,0.15450816658663888,0.015450816658663888
h2,False,400,200,4.288446049590738,4.216166385493125,1.5053458333567087,0.23824700275504102,0.023824700275504103
h2,False,500,200,6.000439138673968,6.595185286503693,1.5053458333567087,0.3333577299263316,0.03333577299263316
h2,True,100,200,0.25566204766605816,0.27766238513140706,1.5698808687297974,0.014203447092558786,0.0014203447092558787
h2,True,200,200,0.7590099935304933,0.6778415367443813,1.5698808687297974,0.042167221862805186,0.004216722186280519
h2,True,300,200,1.4344644603453314,1.3740847708759247,1.5698808687297974,0.07969247001918507,0.007969247001918508
h2,True,400,200,2.2533503722525445,2.181245338615554,1.5698808687297974,0.12518613179180801,0.012518613179180802
h2,True,500,200,3.1986439526569863,3.5565990261238767,1.5698808687297974,0.17770244181427702,0.017770244181427704
h3,False,100,200,0.6948331603654987,0.7410345258685993,1.8287260063391548,0.038601842242527704,0.0038601842242527704
h3,False,200,200,2.46820892505197,2.26013692701963,1.8287260063391548,0.13712271805844276,0.013712271805844275
h3,False,300,200,5.180892526838211,4.970900822860131,1.8287260063391548,0.2878273626021228,0.028782736260212282
h3,False,400,200,8.767651927408957,8.698110427132633,1.8287260063391548,0.48709177374494206,0.048709177374494206
h3,False,500,200,13.185759833723203,14.18476974463556,1.8287260063391548,0.7325422129846224,0.07325422129846224
h3,True,100,200,0.3647846680261119,0.38805508337100036,1.983316854529011,0.020265814890339552,0.002026581489033955
h3,True,200,200,1.442362559913614,1.310274817609752,1.983316854529011,0.08013125332853412,0.008013125332853411
h3,True,300,200,3.223437119274156,3.210232822879334,1.983316854529011,0.17907983995967533,0.017907983995967533
h3,True,400,200,5.703117308898625,5.467241442871455,1.983316854529011,0.316839850494368,0.0316839850494368
h3,True,500,200,8.878008714065961,9.622713067612494,1.983316854529011,0.49322270633699783,0.04932227063369978
h4,False,100,200,0.8338172907293537,0.9517557033905177,2.077593312599194,0.04632318281829743,0.0046323182818297426
h4,False,200,200,3.5195634797673714,3.084276067755127,2.077593312599194,0.19553130443152064,0.019553130443152066
h4,False,300,200,8.172121687156311,7.057471192740195,2.077593312599194,0.4540067603975729,0.04540067603975729
h4,False,400,200,14.856164804734203,13.763805843627779,2.077593312599194,0.8253424891519002,0.08253424891519003
h4,False,500,200,23.618173220940033,29.510811531246873,2.077593312599194,1.3121207344966686,0.13121207344966684
h4,True,100,200,0.5392418257757794,0.5955916510138195,2.0691173893915864,0.02995787920976552,0.002995787920976552
h4,True,200,200,2.2628197947984177,1.9540559947417933,2.0691173893915864,0.12571221082213432,0.012571221082213433
h4,True,300,200,5.236046026219987,5.008967281253717,2.0691173893915864,0.2908914459011104,0.029089144590111037
h4,True,400,200,9.495467856865822,9.373219588502252,2.0691173893915864,0.5275259920481012,0.052752599204810124
h4,True,500,200,15.06726966571564,16.72882092175132,2.0691173893915864,0.8370705369842022,0.08370705369842021
h2+3,False,100,200,0.7296025236040062,0.7692146769986721,1.797205426271494,0.04053347353355591,0.004053347353355591
h2+3,False,200,200,2.535706997828535,2.348736531501345,1.797205426271494,0.14087261099047418,0.014087261099047418
h2+3,False,300,200,5.254982032623587,5.114010093864636,1.797205426271494,0.29194344625686597,0.029194344625686597
h2+3,False,400,200,8.812757317608197,8.772671625258226,1.797205426271494,0.4895976287560109,0.048959762875601096
h2+3,False,500,200,13.160700686472483,13.911441567623115,1.797205426271494,0.7311500381373601,0.07311500381373601
h2+3,True,100,200,0.3809145301513538,0.4049612133821938,1.9673813848757344,0.021161918341741876,0.0021161918341741875
h2+3,True,200,200,1.4895954911952993,1.3637050990146236,1.9673813848757344,0.08275530506640551,0.00827553050664055
h2+3,True,300,200,3.307554539741269,3.254393843759317,1.9673813848757344,0.18375302998562607,0.018375302998562607
h2+3,True,400,200,5.825177439431639,5.586412270764413,1.9673813848757344,0.32362096885731323,0.03236209688573132
h2+3,True,500,200,9.035831309373465,9.838823953003157,1.9673813848757344,0.5019906282985259,0.05019906282985259
h2+3+4,False,100,200,1.0172069929785446,1.1314646198807168,2.029089642383056,0.05651149960991914,0.005651149960991914
h2+3+4,False,200,200,4.151702096935667,3.5969448906180332,2.029089642383056,0.23065011649642594,0.023065011649642593
h2+3+4,False,300,200,9.45216149713512,9.09368764575629,2.029089642383056,0.5251200831741734,0.052512008317417334
h2+3+4,False,400,200,16.945056827842325,15.481857255392242,2.029089642383056,0.9413920459912403,0.09413920459912403
h2+3+4,False,500,200,26.649074643908133,31.45965551036352,2.029089642383056,1.4805041468837852,0.1480504146883785
h2+3+4,True,100,200,0.6612933795075251,0.7217789322530734,2.0010396231486482,0.0367385210837514,0.0036738521083751396
h2+3+4,True,200,200,2.647080348383712,2.3299366039937013,2.0010396231486482,0.14706001935465066,0.014706001935465066
h2+3+4,True,300,200,5.958441922024619,5.732448885632039,2.0010396231486482,0.33102455122359,0.033102455122359
h2+3+4,True,400,200,10.595954213268381,10.39955313513201,2.0010396231486482,0.5886641229593544,0.05886641229593544
h2+3+4,True,500,200,16.560019692163685,18.25541693237028,2.0010396231486482,0.9200010940090936,0.09200010940090936
