vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
300,0.0,h4,True,1.5575079717969096,0.010766827069629975,10
300,0.0,h2+3,False,1.556308277103769,0.005293991989837449,10
300,0.0,h2+3,True,1.5477803683748432,0.008141625990736655,10
300,0.0,h2+3+4,False,1.547945363961653,0.00886779553630561,10
300,0.0,h2+3+4,True,1.555480251963521,0.011049752886815924,10
300,0.1,h2,False,2.334672278855608,0.0806294844169511,10
300,0.1,h2,True,2.2764136051407546,0.09692875001962295,10
300,0.1,h3,False,1.8647686205486689,0.03756420696557759,10
300,0.1,h3,True,1.795863168897957,0.0330209718771124,10
300,0.1,h4,False,1.8755747376293859,0.04917214288903111,9
300,0.1,h4,True,1.835799179477963,0.051154819564023235,10
300,0.1,h2+3,False,1.85627799152718,0.056302975525427984,10
300,0.1,h2+3,True,1.7920196945587865,0.03130332275107796,10
300,0.1,h2+3+4,False,1.8854171291394752,0.05914716261689859,9
300,0.1,h2+3+4,True,1.8340416911870239,0.04469652052948022,10
300,0.3,h2,False,2.9652706850003634,,1
300,0.3,h2,True,2.9105134989589176,0.17175949341713917,10
300,0.3,h3,False,3.0789659727621976,0.36731689909436616,3
300,0.3,h3,True,2.7624447027796735,0.20977369690782946,10
300,0.3,h4,True,2.9176517402876647,0.22338623861801193,7
300,0.3,h2+3,False,3.0397108211818193,0.21770050158259463,2
300,0.3,h2+3,True,2.781158414846303,0.18669213496597978,10
300,0.3,h2+3+4,True,2.9455293932427176,0.23385631310055563,7
300,0.5,h2,False,3.743017756924509,0.29259905920992874,3
300,0.5,h2,True,2.956051534126865,0.2714577751262092,10
300,0.5,h3,False,3.150465317148069,0.3042894278953444,4
300,0.5,h3,True,2.777615384726436,0.22744361805152516,10
300,0.5,h4,True,2.921626422192091,0.23034126895944781,7
300,0.5,h2+3,False,3.5294692258213143,0.49519050538681664,3
300,0.5,h2+3,True,2.7900444811662437,0.21589565488465684,10
300,0.5,h2+3+4,True,2.9259298443469928,0.22314560662612715,7
400,0.0,h2,False,1.8899653511628398,0.05824520110411508,10
400,0.0,h2,True,1.9042355565509816,0.05339686033739059,10
400,0.0,h3,False,1.5247388840548672,0.005237239555619837,10
400,0.0,h3,True,1.5207179254710845,0.009459077906295842,10
400,0.0,h4,False,1.508447150542467,0.00882952029224687,10
400,0.0,h4,True,1.519069991887164,0.012484948388693158,10
400,0.0,h2+3,False,1.5262581869694163,0.007682496121026849,10
400,0.0,h2+3,True,1.5219091759706402,0.009704867566744378,10
400,0.0,h2+3+4,False,1.5098436584444501,0.006653787643229399,10
400,0.0,h2+3+4,True,1.5179642191176437,0.008163172079568383,10
400,0.1,h2,False,2.5139462179493393,0.27638463741629266,8
400,0.1,h2,True,2.4236952668192844,0.15595384257214157,10
400,0.1,h3,False,1.8318179524650648,0.029263013468258846,10
400,0.1,h3,True,1.7540419081400789,0.02706582647399612,10
400,0.1,h4,False,1.8723510878074603,0.057079388524305004,6
400,0.1,h4,True,1.7896071092137145,0.01897490257957111,10
400,0.1,h2+3,False,1.8317964647977845,0.03270656104458213,10
400,0.1,h2+3,True,1.761189654599388,0.025381621182404113,10
400,0.1,h2+3+4,False,1.8347119737719304,0.03053168695641451,6
400,0.1,h2+3+4,True,1.7803567766739825,0.029655389478336354,10
400,0.3,h2,False,3.5433765004505413,,1
400,0.3,h2,True,2.9483937716494544,0.21590929629514174,10
400,0.3,h3,False,3.4162877222007273,0.46959544772543377,2
400,0.3,h3,True,2.773073843957562,0.24837116743147572,10
400,0.3,h4,True,2.8950974027299496,0.30781148284575444,7
400,0.3,h2+3,False,3.474377711805943,0.5348663140571142,3
400,0.3,h2+3,True,2.7413843050934297,0.272699851697862,10
400,0.3,h2+3+4,True,2.8247740506190797,0.17296344686429882,6
400,0.5,h2,False,3.586721947976006,0.567911970217049,3
400,0.5,h2,True,2.977821144452817,0.34345641512097685,9
400,0.5,h3,False,3.3687190344087994,0.31331874028114026,3
400,0.5,h3,True,2.706054213101468,0.2642254589401816,10
400,0.5,h4,True,2.81179701610932,0.20211245781778212,7
400,0.5,h2+3,False,3.5059386196036364,,1
400,0.5,h2+3,True,2.7314104072047107,0.27873377234879004,10
400,0.5,h2+3+4,True,2.864038339444573,0.21494872021173586,7
500,0.0,h2,False,1.9788270989037464,0.08723677094186129,10
500,0.0,h2,True,1.955352576791404,0.11495864009940378,10
500,0.0,h3,False,1.4980472571313848,0.0076609928462268665,10
500,0.0,h3,True,1.4975821865131969,0.002966826618994114,10
500,0.0,h4,False,1.4689246331317758,0.004430474611873159,10
500,0.0,h4,True,1.4792615871613566,0.004984537125068803,10
500,0.0,h2+3,False,1.499683753610477,0.005186265112718776,10
500,0.0,h2+3,True,1.4961592285190337,0.005240527340134054,10
500,0.0,h2+3+4,False,1.4774977195107857,0.006282779709837632,10
500,0.0,h2+3+4,True,1.4829575739862089,0.006178059153834722,10
500,0.1,h2,False,2.6920315787180087,0.28541161874733245,4
500,0.1,h2,True,2.438404759975799,0.18857765132471516,8
500,0.1,h3,False,1.785434393267335,0.02940490008088277,10
500,0.1,h3,True,1.7191882115831398,0.024762535372215747,10
500,0.1,h4,False,1.7915548739058826,0.03653326434009123,3
500,0.1,h4,True,1.7160889122784937,0.02579886541827782,10
500,0.1,h2+3,False,1.803857459955065,0.025807801179515432,10
500,0.1,h2+3,True,1.7269338672965415,0.03135442104227909,10
500,0.1,h2+3+4,False,1.7771325194448713,0.028393830356011437,3
500,0.1,h2+3+4,True,1.7150309632452536,0.01868607540696966,10
500,0.3,h2,False,3.080949699146256,,1
500,0.3,h2,True,3.1520607823931646,0.3108216598285129,10
500,0.3,h3,True,2.6440137439602993,0.12594709572691093,10
