graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v300_s9_p0,300,0.0,h3,True,0,1.3148254978016263,99.07669558300404,376.0,214.0,True,True,1.3328927242703685,21.67557650001254,882,1,True,True,True,-0.01806722646874226,4.57089090954267
v300_s9_p0,300,0.0,h4,False,0,1.3280823083761504,253.7903788340045,268.0,318.0,True,True,,77.17300937499385,13146,1,False,True,False,,3.2885898954750297
v300_s9_p0,300,0.0,h4,True,0,1.3280823083761504,248.76057004200993,268.0,318.0,True,True,,79.61477879201993,13146,1,False,True,False,,3.124552674973256
v300_s9_p0,300,0.0,h2+3,False,0,1.3168994256389213,100.60141895800189,376.0,214.0,True,True,1.3280914615234636,21.997368499985896,882,1,True,True,True,-0.011192035884542317,4.573338804505929
v300_s9_p0,300,0.0,h2+3,True,0,1.3168994256389213,101.20007400000759,376.0,214.0,True,True,1.3280914615234636,22.164837040996645,882,1,True,True,True,-0.011192035884542317,4.56579373053027
v300_s9_p0,300,0.0,h2+3+4,False,0,1.3234986468685765,256.24916570800997,268.0,318.0,True,True,,88.36862370799645,13146,1,False,True,False,,2.8997754514628937
v300_s9_p0,300,0.0,h2+3+4,True,0,1.3234986468685765,254.15108329200302,268.0,318.0,True,True,,88.7516138330102,13146,1,False,True,False,,2.863622105736564
v300_s9_p10,300,0.1,h2,False,0,1.3374840001131822,47.236728292002226,565.0,51.0,True,True,1.3416680250564395,16.891833582980325,794,1,True,True,True,-0.004184024943257203,2.796423967827652
v300_s9_p10,300,0.1,h2,True,0,1.3278414743310314,46.3776685000048,557.0,55.0,True,True,1.3326385105972167,17.045525749999797,792,1,True,True,True,-0.004797036266185328,2.720811852928934
v300_s9_p10,300,0.1,h3,False,0,1.3310330885820407,71.63835324998945,335.0,166.0,True,True,1.359036045924572,18.75198800000362,794,1,True,True,True,-0.02800295734253133,3.820307118902573
