vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
100,0.0,h2,False,1.3037746031746038,0.008177179856023578,10
100,0.0,h2,True,1.3037746031746038,0.008177179856023578,10
100,0.0,h3,False,1.3211664662497982,0.007086761869710407,10
100,0.0,h3,True,1.3211664662497982,0.007086761869710407,10
100,0.0,h4,False,1.3309429693763017,0.005276458257235048,10
100,0.0,h4,True,1.3309429693763017,0.005276458257235048,10
100,0.0,h2+3,False,1.3216124979958301,0.005796224012335219,10
100,0.0,h2+3,True,1.3216124979958301,0.005796224012335219,10
100,0.0,h2+3+4,False,1.3308955587622244,0.004801297304869117,10
100,0.0,h2+3+4,True,1.3308955587622244,0.004801297304869117,10
100,0.1,h2,False,1.338083882475546,0.008309957085451831,10
100,0.1,h2,True,1.3396764710598017,0.009205996997223588,10
100,0.1,h3,False,1.3528481842231799,0.009083402051060188,10
100,0.1,h3,True,1.3529852453102422,0.007626547355982261,10
100,0.1,h4,False,1.360923881673879,0.005976535072067171,10
100,0.1,h4,True,1.361201362834694,0.005558250201759958,10
100,0.1,h2+3,False,1.354883770242099,0.008991132436388763,10
100,0.1,h2+3,True,1.353124418791083,0.008506566888186379,10
100,0.1,h2+3+4,False,1.3613952661535964,0.006292401674489314,10
100,0.1,h2+3+4,True,1.3602960357543672,0.0061345320419816,10
100,0.3,h2,False,1.4638856691008213,0.02490540336891618,10
100,0.3,h2,True,1.470195196918683,0.02229513689611438,10
100,0.3,h3,False,1.4681050785634124,0.02999813238856038,10
100,0.3,h3,True,1.4712493510137463,0.02014117015596099,10
100,0.3,h4,False,1.4666498979695972,0.026625135170989227,10
100,0.3,h4,True,1.478190832203714,0.024515318556008116,10
100,0.3,h2+3,False,1.4609383288148456,0.025346248981857066,10
100,0.3,h2+3,True,1.4700934678677118,0.021650854890486175,10
100,0.3,h2+3+4,False,1.4710812245835005,0.02553393787785181,10
100,0.3,h2+3+4,True,1.4754617068958016,0.02337085174201394,10
100,0.5,h2,False,1.880022531480871,0.09289340430835603,10
100,0.5,h2,True,1.8612288929925356,0.09265311443072835,10
100,0.5,h3,False,1.834666299231077,0.10565107652974437,10
100,0.5,h3,True,1.936783238464687,0.10437073547236402,10
100,0.5,h4,False,1.8821140300184966,0.1419647692010337,9
100,0.5,h4,True,1.906526660432726,0.12399768945773434,10
100,0.5,h2+3,False,1.843227799192956,0.10654588444244678,10
100,0.5,h2+3,True,1.927625504307708,0.09658103445555187,10
100,0.5,h2+3+4,False,1.9180882069109408,0.2221354235130866,10
100,0.5,h2+3+4,True,1.9020477113094618,0.12564458778134674,10
200,0.0,h2,False,1.2926600207929766,0.007000241836756842,10
200,0.0,h2,True,1.2926600207929766,0.007000241836756842,10
200,0.0,h3,False,1.31264691794107,0.003971822885011497,10
200,0.0,h3,True,1.31264691794107,0.003971822885011497,10
200,0.0,h4,False,1.3239470142922607,0.005356847141602011,10
200,0.0,h4,True,1.3239470142922607,0.005356847141602011,10
200,0.0,h2+3,False,1.312958052981357,0.004802015708686357,10
200,0.0,h2+3,True,1.312958052981357,0.004802015708686357,10
200,0.0,h2+3+4,False,1.3264649211969133,0.006230951933455897,10
