vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.1,h2+3,True,4,1.3447372235455775,0.006317105038907548,1.0,10
200,0.1,h2+3,True,5,1.343577782672377,0.006720749287951342,1.0,10
200,0.1,h2+3+4,False,1,1.3581845543554807,0.01270669039786581,1.0,10
200,0.1,h2+3+4,False,2,1.3532378488764274,0.011087985578381962,1.0,10
200,0.1,h2+3+4,False,3,1.348223098537432,0.010563908715295821,1.0,10
200,0.1,h2+3+4,False,4,1.3475485189294347,0.010140233895988967,1.0,10
200,0.1,h2+3+4,False,5,1.346493813493884,0.00886102367877249,1.0,10
200,0.1,h2+3+4,True,1,1.3614674100118378,0.00898547428021873,1.0,10
200,0.1,h2+3+4,True,2,1.3520908185407687,0.0053452054882145335,1.0,10
200,0.1,h2+3+4,True,3,1.3512893717324126,0.006016417250824285,1.0,10
200,0.1,h2+3+4,True,4,1.3466242937269466,0.008207666402315029,1.0,10
200,0.1,h2+3+4,True,5,1.3458766846498134,0.008257035200208504,1.0,10
200,0.1,h3,False,1,1.3467961359829386,0.007691173622491106,1.0,10
200,0.1,h3,False,2,1.3416276048351357,0.005115543766009481,1.0,10
200,0.1,h3,False,3,1.3408504270994144,0.005852569307678545,1.0,10
200,0.1,h3,False,4,1.3399022720021367,0.005459892204599625,1.0,10
200,0.1,h3,False,5,1.3398250441420578,0.005291340851459472,1.0,10
200,0.1,h3,True,1,1.3533693871594623,0.009240585496856331,1.0,10
200,0.1,h3,True,2,1.3490248424662954,0.0077787519218718015,1.0,10
200,0.1,h3,True,3,1.3490248424662954,0.0077787519218718015,1.0,10
200,0.1,h3,True,4,1.3468523706193283,0.005664900375963995,1.0,10
200,0.1,h3,True,5,1.3451628467916756,0.004196106725720846,1.0,10
200,0.1,h4,False,1,1.3580905702756292,0.012175822432233745,1.0,10
200,0.1,h4,False,2,1.352034457551113,0.008044280942278376,1.0,10
200,0.1,h4,False,3,1.3478534055559277,0.009074582887140758,1.0,10
200,0.1,h4,False,4,1.3469220645072526,0.008736305817184131,1.0,10
200,0.1,h4,False,5,1.3465199523954656,0.00826162897491344,1.0,10
200,0.1,h4,True,1,1.3587313716852834,0.008170796700783377,1.0,10
200,0.1,h4,True,2,1.352560502458193,0.008245260787465099,1.0,10
200,0.1,h4,True,3,1.350894422237466,0.006922227086559576,1.0,10
200,0.1,h4,True,4,1.3486946999608609,0.007817115919076944,1.0,10
200,0.1,h4,True,5,1.3486946999608609,0.007817115919076944,1.0,10
200,0.3,h2,False,1,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,False,2,1.4627943139007775,0.009862673841965737,1.0,10
200,0.3,h2,False,3,1.4589370688356795,0.011228177820554111,1.0,10
200,0.3,h2,False,4,1.4589370688356795,0.011228177820554111,1.0,10
200,0.3,h2,False,5,1.4560288490682876,0.014453369560495921,1.0,10
200,0.3,h2,True,1,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2,True,2,1.4701499221116587,0.010483188124086775,1.0,10
200,0.3,h2,True,3,1.467567194823593,0.009274299971175922,1.0,10
