vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
200,0.5,h2+3+4,True,2.6229260843966826,0.2429653818966264,3
300,0.0,h2,False,1.2120687404429547,0.005044043750896075,10
300,0.0,h2,True,1.2116711071175428,0.003977910130375453,10
300,0.0,h3,False,1.2599524277545808,0.00959886793607533,10
300,0.0,h3,True,1.2811785039634958,0.008840719927500953,10
300,0.0,h4,False,1.2898731631074762,0.008099566226221573,10
300,0.0,h4,True,1.3358394114567842,0.005042199549897632,10
300,0.0,h2+3,False,1.259441094826906,0.008474060992343152,10
300,0.0,h2+3,True,1.2818627967833423,0.006619943764457546,10
300,0.0,h2+3+4,False,1.301012593127828,0.009159650517274376,10
300,0.0,h2+3+4,True,1.3333765789833538,0.007143173846276058,10
300,0.1,h2,False,1.3530033032424567,0.014082683798887597,10
300,0.1,h2,True,1.3472150111498196,0.01522836002083104,10
300,0.1,h3,False,1.3530354165209935,0.01238585603726088,10
300,0.1,h3,True,1.3557976865602288,0.008086259691189686,10
300,0.1,h4,False,1.36766367965355,0.010647442759813122,10
300,0.1,h4,True,1.369752457483498,0.009426166360669206,10
300,0.1,h2+3,False,1.354445606568767,0.010461850494962153,10
300,0.1,h2+3,True,1.3540975620240547,0.012792643958270072,10
300,0.1,h2+3+4,False,1.371214131918442,0.013350119000921461,10
300,0.1,h2+3+4,True,1.3685701616468589,0.005038316751430027,10
300,0.3,h2,False,2.2455706633734622,0.18644015589265342,8
300,0.3,h2,True,2.1019490098453977,0.11379583178877316,10
300,0.3,h3,False,1.965996043999456,0.17552210553232642,10
300,0.3,h3,True,1.865815254247417,0.07114132014116578,10
300,0.3,h4,False,1.871444544360631,0.06294010565842839,4
300,0.3,h4,True,1.8798279013359886,0.06890680421322606,9
300,0.3,h2+3,False,1.9317556270578085,0.10115602016542095,10
300,0.3,h2+3,True,1.843381365057309,0.052955773224087274,10
300,0.3,h2+3+4,False,1.899765254268197,0.015331321481200278,3
300,0.3,h2+3+4,True,1.8710985845389034,0.07626634709759507,9
300,0.5,h2,False,3.1579249350065535,0.42120810234656786,4
300,0.5,h2,True,2.783745291252081,0.12548777364792577,10
300,0.5,h3,False,3.258290132299184,0.34782844731529,8
300,0.5,h3,True,2.7000551497980347,0.14608950868593212,10
300,0.5,h4,True,2.9353519483075616,0.10556591680824239,5
300,0.5,h2+3,False,3.2831498586886196,0.3437503102685354,5
300,0.5,h2+3,True,2.7180200884402086,0.1374891846156428,10
300,0.5,h2+3+4,True,2.9599748941509816,0.13811823165500162,5
400,0.0,h2,False,1.1953543910404312,0.004188186037256471,10
400,0.0,h2,True,1.193491294876417,0.003192088159269747,10
400,0.0,h3,False,1.262546322017561,0.006253813127589168,10
400,0.0,h3,True,1.2482418888879958,0.008246912520660007,10
400,0.0,h4,False,1.316131964194702,0.01271735895372255,10
400,0.0,h4,True,1.2928650789060692,0.018278232333368446,10
400,0.0,h2+3,False,1.265298928689606,0.004908490780411164,10
400,0.0,h2+3,True,1.2445149201947294,0.0051985944333266506,10
400,0.0,h2+3+4,False,1.3202170523651202,0.014404139747508413,10
400,0.0,h2+3+4,True,1.2945341940546953,0.022198673288884776,10
400,0.1,h2,False,1.325193887085857,0.006590636325595844,10
400,0.1,h2,True,1.3305641378104582,0.008466728529920491,10
400,0.1,h3,False,1.3349063976891629,0.010494258919141094,10
400,0.1,h3,True,1.3338554668848315,0.011129692843656185,10
400,0.1,h4,False,1.3478905949614401,0.010579465074429473,10
400,0.1,h4,True,1.3498949863288074,0.009568407074605214,10
400,0.1,h2+3,False,1.3298586350415031,0.009525239524515613,10
400,0.1,h2+3,True,1.3344734041134927,0.010126334724383984,10
400,0.1,h2+3+4,False,1.3489672010670213,0.010107576497497568,10
400,0.1,h2+3+4,True,1.3502999683406318,0.009450780455156751,10
400,0.3,h2,False,2.1573448048231607,0.1924115561849107,5
