vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.5,h3,False,1,1.9362173473972728,0.03422605567805148,1.0,2
100,0.5,h3,False,2,1.9362173473972728,0.03422605567805148,1.0,2
100,0.5,h3,False,3,1.9362173473972728,0.03422605567805148,1.0,2
100,0.5,h3,False,4,1.9362173473972728,0.03422605567805148,1.0,2
100,0.5,h3,False,5,1.9362173473972728,0.03422605567805148,1.0,2
100,0.5,h3,True,1,1.9853618154432664,0.16737996547023457,1.0,2
100,0.5,h3,True,2,1.9853618154432664,0.16737996547023457,1.0,2
100,0.5,h3,True,3,1.9853618154432664,0.16737996547023457,1.0,2
100,0.5,h3,True,4,1.9853618154432664,0.16737996547023457,1.0,2
100,0.5,h3,True,5,1.9853618154432664,0.16737996547023457,1.0,2
100,0.5,h4,False,1,2.1871917592788863,,0.5,2
100,0.5,h4,False,2,2.1871917592788863,,0.5,2
100,0.5,h4,False,3,2.1871917592788863,,0.5,2
100,0.5,h4,False,4,2.1871917592788863,,0.5,2
100,0.5,h4,False,5,2.1871917592788863,,0.5,2
100,0.5,h4,True,1,2.0940414808956493,0.08116575844129817,1.0,2
100,0.5,h4,True,2,2.0940414808956493,0.08116575844129817,1.0,2
100,0.5,h4,True,3,2.0940414808956493,0.08116575844129817,1.0,2
100,0.5,h4,True,4,2.0940414808956493,0.08116575844129817,1.0,2
100,0.5,h4,True,5,2.0940414808956493,0.08116575844129817,1.0,2
200,0.0,h2,False,1,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,False,2,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,False,3,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,False,4,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,False,5,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,True,1,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,True,2,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,True,3,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,True,4,1.3005768624870373,0.0073524938188540044,1.0,2
200,0.0,h2,True,5,1.3005768624870373,0.0073524938188540044,1.0,2
