vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
200,0.0,h4,False,3,,,0.0,10
200,0.0,h4,False,4,,,0.0,10
200,0.0,h4,False,5,,,0.0,10
200,0.0,h4,True,1,,,0.0,10
200,0.0,h4,True,2,,,0.0,10
200,0.0,h4,True,3,,,0.0,10
200,0.0,h4,True,4,,,0.0,10
200,0.0,h4,True,5,,,0.0,10
200,0.1,h2,False,1,1.3404126847259241,0.00567512624069099,1.0,10
200,0.1,h2,False,2,1.3404126847259241,0.00567512624069099,1.0,10
200,0.1,h2,False,3,1.3404126847259241,0.00567512624069099,1.0,10
200,0.1,h2,False,4,1.3404126847259241,0.00567512624069099,1.0,10
200,0.1,h2,False,5,1.3404126847259241,0.00567512624069099,1.0,10
200,0.1,h2,True,1,1.3415566161434735,0.005664046457181997,1.0,10
200,0.1,h2,True,2,1.3415566161434735,0.005664046457181997,1.0,10
200,0.1,h2,True,3,1.3415566161434735,0.005664046457181997,1.0,10
200,0.1,h2,True,4,1.3415566161434735,0.005664046457181997,1.0,10
200,0.1,h2,True,5,1.3415566161434735,0.005664046457181997,1.0,10
200,0.1,h2+3,False,1,1.369289541321289,0.008622967515025996,1.0,10
200,0.1,h2+3,False,2,1.369289541321289,0.008622967515025996,1.0,10
200,0.1,h2+3,False,3,1.369289541321289,0.008622967515025996,1.0,10
200,0.1,h2+3,False,4,1.369289541321289,0.008622967515025996,1.0,10
200,0.1,h2+3,False,5,1.369289541321289,0.008622967515025996,1.0,10
200,0.1,h2+3,True,1,1.3767275887010424,0.010083284103469925,1.0,10
200,0.1,h2+3,True,2,1.3767275887010424,0.010083284103469925,1.0,10
200,0.1,h2+3,True,3,1.3767275887010424,0.010083284103469925,1.0,10
200,0.1,h2+3,True,4,1.3767275887010424,0.010083284103469925,1.0,10
200,0.1,h2+3,True,5,1.3767275887010424,0.010083284103469925,1.0,10
200,0.1,h2+3+4,False,1,,,0.0,10
200,0.1,h2+3+4,False,2,,,0.0,10
200,0.1,h2+3+4,False,3,,,0.0,10
200,0.1,h2+3+4,False,4,,,0.0,10
200,0.1,h2+3+4,False,5,,,0.0,10
200,0.1,h2+3+4,True,1,,,0.0,10
200,0.1,h2+3+4,True,2,,,0.0,10
200,0.1,h2+3+4,True,3,,,0.0,10
200,0.1,h2+3+4,True,4,,,0.0,10
200,0.1,h2+3+4,True,5,,,0.0,10
200,0.1,h3,False,1,1.3800615186320866,0.009066244482130047,1.0,10
200,0.1,h3,False,2,1.3800615186320866,0.009066244482130047,1.0,10
200,0.1,h3,False,3,1.3800615186320866,0.009066244482130047,1.0,10
200,0.1,h3,False,4,1.3800615186320866,0.009066244482130047,1.0,10
200,0.1,h3,False,5,1.3800615186320866,0.009066244482130047,1.0,10
200,0.1,h3,True,1,1.3775025453747425,0.010543830046211193,1.0,10
200,0.1,h3,True,2,1.3775025453747425,0.010543830046211193,1.0,10
200,0.1,h3,True,3,1.3775025453747425,0.010543830046211193,1.0,10
200,0.1,h3,True,4,1.3775025453747425,0.010543830046211193,1.0,10
200,0.1,h3,True,5,1.3775025453747425,0.010543830046211193,1.0,10
200,0.1,h4,False,1,,,0.0,10
200,0.1,h4,False,2,,,0.0,10
200,0.1,h4,False,3,,,0.0,10
200,0.1,h4,False,4,,,0.0,10
200,0.1,h4,False,5,,,0.0,10
200,0.1,h4,True,1,,,0.0,10
200,0.1,h4,True,2,,,0.0,10
200,0.1,h4,True,3,,,0.0,10
200,0.1,h4,True,4,,,0.0,10
200,0.1,h4,True,5,,,0.0,10
200,0.3,h2,False,1,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,False,2,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,False,3,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,False,4,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,False,5,1.4655649638120098,0.011195994021384022,1.0,10
200,0.3,h2,True,1,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2,True,2,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2,True,3,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2,True,4,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2,True,5,1.4769254165571952,0.01403296066427065,1.0,10
200,0.3,h2+3,False,1,1.4800743929576612,0.0165024515309257,1.0,10
200,0.3,h2+3,False,2,1.4800743929576612,0.0165024515309257,1.0,10
200,0.3,h2+3,False,3,1.4800743929576612,0.0165024515309257,1.0,10
200,0.3,h2+3,False,4,1.4800743929576612,0.0165024515309257,1.0,10
200,0.3,h2+3,False,5,1.4800743929576612,0.0165024515309257,1.0,10
200,0.3,h2+3,True,1,1.4932833122697904,0.01628206937439665,1.0,10
200,0.3,h2+3,True,2,1.4932833122697904,0.01628206937439665,1.0,10
200,0.3,h2+3,True,3,1.4932833122697904,0.01628206937439665,1.0,10
200,0.3,h2+3,True,4,1.4932833122697904,0.01628206937439665,1.0,10
200,0.3,h2+3,True,5,1.4932833122697904,0.01628206937439665,1.0,10
200,0.3,h2+3+4,False,1,,,0.0,10
200,0.3,h2+3+4,False,2,,,0.0,10
200,0.3,h2+3+4,False,3,,,0.0,10
200,0.3,h2+3+4,False,4,,,0.0,10
200,0.3,h2+3+4,False,5,,,0.0,10
200,0.3,h2+3+4,True,1,,,0.0,10
200,0.3,h2+3+4,True,2,,,0.0,10
200,0.3,h2+3+4,True,3,,,0.0,10
200,0.3,h2+3+4,True,4,,,0.0,10
200,0.3,h2+3+4,True,5,,,0.0,10
200,0.3,h3,False,1,1.4811823218517752,0.020921168328922282,1.0,10
200,0.3,h3,False,2,1.4811823218517752,0.020921168328922282,1.0,10
200,0.3,h3,False,3,1.4811823218517752,0.020921168328922282,1.0,10
200,0.3,h3,False,4,1.4811823218517752,0.020921168328922282,1.0,10
200,0.3,h3,False,5,1.4811823218517752,0.020921168328922282,1.0,10
200,0.3,h3,True,1,1.4966837767968793,0.022838070693298344,1.0,10
200,0.3,h3,True,2,1.4966837767968793,0.022838070693298344,1.0,10
200,0.3,h3,True,3,1.4966837767968793,0.022838070693298344,1.0,10
200,0.3,h3,True,4,1.4966837767968793,0.022838070693298344,1.0,10
200,0.3,h3,True,5,1.4966837767968793,0.022838070693298344,1.0,10
200,0.3,h4,False,1,,,0.0,10
200,0.3,h4,False,2,,,0.0,10
200,0.3,h4,False,3,,,0.0,10
200,0.3,h4,False,4,,,0.0,10
200,0.3,h4,False,5,,,0.0,10
200,0.3,h4,True,1,,,0.0,10
200,0.3,h4,True,2,,,0.0,10
200,0.3,h4,True,3,,,0.0,10
200,0.3,h4,True,4,,,0.0,10
200,0.3,h4,True,5,,,0.0,10
200,0.5,h2,False,1,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,False,2,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,False,3,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,False,4,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,False,5,1.8832608364385248,0.11851537919892614,1.0,10
200,0.5,h2,True,1,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2,True,2,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2,True,3,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2,True,4,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2,True,5,1.9183265811788046,0.10373097364025868,1.0,10
200,0.5,h2+3,False,1,1.825429081486353,0.0626880817442612,1.0,10
200,0.5,h2+3,False,2,1.825429081486353,0.0626880817442612,1.0,10
200,0.5,h2+3,False,3,1.825429081486353,0.0626880817442612,1.0,10
200,0.5,h2+3,False,4,1.825429081486353,0.0626880817442612,1.0,10
200,0.5,h2+3,False,5,1.825429081486353,0.0626880817442612,1.0,10
200,0.5,h2+3,True,1,1.887020645938092,0.06938071538340776,1.0,10
200,0.5,h2+3,True,2,1.887020645938092,0.06938071538340776,1.0,10
200,0.5,h2+3,True,3,1.887020645938092,0.06938071538340776,1.0,10
200,0.5,h2+3,True,4,1.887020645938092,0.06938071538340776,1.0,10
200,0.5,h2+3,True,5,1.887020645938092,0.06938071538340776,1.0,10
200,0.5,h2+3+4,False,1,,,0.0,10
200,0.5,h2+3+4,False,2,,,0.0,10
200,0.5,h2+3+4,False,3,,,0.0,10
200,0.5,h2+3+4,False,4,,,0.0,10
200,0.5,h2+3+4,False,5,,,0.0,10
200,0.5,h2+3+4,True,1,,,0.0,10
200,0.5,h2+3+4,True,2,,,0.0,10
200,0.5,h2+3+4,True,3,,,0.0,10
200,0.5,h2+3+4,True,4,,,0.0,10
200,0.5,h2+3+4,True,5,,,0.0,10
200,0.5,h3,False,1,1.8407921539149996,0.07316907735391515,1.0,10
200,0.5,h3,False,2,1.8407921539149996,0.07316907735391515,1.0,10
200,0.5,h3,False,3,1.8407921539149996,0.07316907735391515,1.0,10
200,0.5,h3,False,4,1.8407921539149996,0.07316907735391515,1.0,10
200,0.5,h3,False,5,1.8407921539149996,0.07316907735391515,1.0,10
200,0.5,h3,True,1,1.890472830833403,0.08598888281710633,1.0,10
200,0.5,h3,True,2,1.890472830833403,0.08598888281710633,1.0,10
200,0.5,h3,True,3,1.890472830833403,0.08598888281710633,1.0,10
200,0.5,h3,True,4,1.890472830833403,0.08598888281710633,1.0,10
200,0.5,h3,True,5,1.890472830833403,0.08598888281710633,1.0,10
200,0.5,h4,False,1,,,0.0,10
200,0.5,h4,False,2,,,0.0,10
200,0.5,h4,False,3,,,0.0,10
200,0.5,h4,False,4,,,0.0,10
200,0.5,h4,False,5,,,0.0,10
200,0.5,h4,True,1,,,0.0,10
200,0.5,h4,True,2,,,0.0,10
200,0.5,h4,True,3,,,0.0,10
200,0.5,h4,True,4,,,0.0,10
200,0.5,h4,True,5,,,0.0,10
300,0.0,h2,False,1,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,False,2,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,False,3,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,False,4,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,False,5,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,True,1,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,True,2,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,True,3,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,True,4,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2,True,5,1.2985704030265226,0.004562096632276444,1.0,10
300,0.0,h2+3,False,1,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,False,2,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,False,3,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,False,4,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,False,5,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,True,1,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,True,2,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,True,3,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,True,4,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3,True,5,1.3287385719628637,0.0074584672431684,1.0,10
300,0.0,h2+3+4,False,1,,,0.0,10
300,0.0,h2+3+4,False,2,,,0.0,10
300,0.0,h2+3+4,False,3,,,0.0,10
300,0.0,h2+3+4,False,4,,,0.0,10
300,0.0,h2+3+4,False,5,,,0.0,10
300,0.0,h2+3+4,True,1,,,0.0,10
300,0.0,h2+3+4,True,2,,,0.0,10
300,0.0,h2+3+4,True,3,,,0.0,10
300,0.0,h2+3+4,True,4,,,0.0,10
300,0.0,h2+3+4,True,5,,,0.0,10
300,0.0,h3,False,1,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,False,2,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,False,3,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,False,4,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,False,5,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,True,1,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,True,2,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,True,3,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,True,4,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h3,True,5,1.3366385799939864,0.007073472481088794,1.0,10
300,0.0,h4,False,1,,,0.0,10
300,0.0,h4,False,2,,,0.0,10
300,0.0,h4,False,3,,,0.0,10
300,0.0,h4,False,4,,,0.0,10
300,0.0,h4,False,5,,,0.0,10
300,0.0,h4,True,1,,,0.0,10
300,0.0,h4,True,2,,,0.0,10
300,0.0,h4,True,3,,,0.0,10
300,0.0,h4,True,4,,,0.0,10
300,0.0,h4,True,5,,,0.0,10
300,0.1,h2,False,1,1.3347137219026441,0.00824012959072047,1.0,10
300,0.1,h2,False,2,1.3347137219026441,0.00824012959072047,1.0,10
300,0.1,h2,False,3,1.3347137219026441,0.00824012959072047,1.0,10
300,0.1,h2,False,4,1.3347137219026441,0.00824012959072047,1.0,10
300,0.1,h2,False,5,1.3347137219026441,0.00824012959072047,1.0,10
300,0.1,h2,True,1,1.3367120541352577,0.008302647749865315,1.0,10
300,0.1,h2,True,2,1.3367120541352577,0.008302647749865315,1.0,10
300,0.1,h2,True,3,1.3367120541352577,0.008302647749865315,1.0,10
300,0.1,h2,True,4,1.3367120541352577,0.008302647749865315,1.0,10
300,0.1,h2,True,5,1.3367120541352577,0.008302647749865315,1.0,10
300,0.1,h2+3,False,1,1.361088940670103,0.009638108204750962,1.0,10
300,0.1,h2+3,False,2,1.361088940670103,0.009638108204750962,1.0,10
300,0.1,h2+3,False,3,1.361088940670103,0.009638108204750962,1.0,10
300,0.1,h2+3,False,4,1.361088940670103,0.009638108204750962,1.0,10
300,0.1,h2+3,False,5,1.361088940670103,0.009638108204750962,1.0,10
300,0.1,h2+3,True,1,1.3631209784917024,0.009397994008651293,1.0,10
300,0.1,h2+3,True,2,1.3631209784917024,0.009397994008651293,1.0,10
300,0.1,h2+3,True,3,1.3631209784917024,0.009397994008651293,1.0,10
300,0.1,h2+3,True,4,1.3631209784917024,0.009397994008651293,1.0,10
300,0.1,h2+3,True,5,1.3631209784917024,0.009397994008651293,1.0,10
300,0.1,h2+3+4,False,1,,,0.0,10
300,0.1,h2+3+4,False,2,,,0.0,10
300,0.1,h2+3+4,False,3,,,0.0,10
300,0.1,h2+3+4,False,4,,,0.0,10
300,0.1,h2+3+4,False,5,,,0.0,10
300,0.1,h2+3+4,True,1,,,0.0,10
300,0.1,h2+3+4,True,2,,,0.0,10
300,0.1,h2+3+4,True,3,,,0.0,10
300,0.1,h2+3+4,True,4,,,0.0,10
300,0.1,h2+3+4,True,5,,,0.0,10
