vertices,remove_ratio_target,hop_key,use_reduction,n_runs,n_ok,n_timeout,n_error,n_sc,time_mean,time_std,n_subgraphs_mean,qubo_vars_mean,n_edges_mean,n_edges_solved_mean,sc_rate,apsp_mean,apsp_std,apsp_min,apsp_max
200,0.5,h2,True,10,10,0,0,10,1.169479554105783,0.2112747859264196,1.0,197.5,292.1,197.5,1.0,1.9183265811788046,0.10373097364025868,1.7730954998871142,2.0753883532858337
200,0.5,h3,False,10,10,0,0,10,3.470273975102464,0.7813416962986385,1.0,292.1,292.1,292.1,1.0,1.8407921539149996,0.07316907735391515,1.7524546852693976,1.9746866859927283
200,0.5,h3,True,10,10,0,0,10,1.546762558395858,0.20246145382906017,1.0,197.5,292.1,197.5,1.0,1.890472830833403,0.08598888281710633,1.7472325377253612,2.0044295418724962
200,0.5,h4,False,10,10,0,0,0,2.4347821749921423,0.10066885007888458,1.0,1375.3,292.1,292.1,0.0,,,,
200,0.5,h4,True,10,10,0,0,0,2.131925275007961,0.07670323608108277,1.0,1172.7,292.1,197.5,0.0,,,,
200,0.5,h2+3,False,10,10,0,0,10,3.4240684082004007,0.7731202971133075,1.0,292.1,292.1,292.1,1.0,1.825429081486353,0.0626880817442612,1.732858343178911,1.944230750749361
200,0.5,h2+3,True,10,10,0,0,10,1.4882715208019364,0.2342509803516297,1.0,197.5,292.1,197.5,1.0,1.887020645938092,0.06938071538340776,1.797072318126325,2.008837458837836
200,0.5,h2+3+4,False,10,10,0,0,0,2.823117937496863,0.12871989949121818,1.0,1375.3,292.1,292.1,0.0,,,,
200,0.5,h2+3+4,True,10,10,0,0,0,2.342285328896833,0.08014286669976678,1.0,1172.7,292.1,197.5,0.0,,,,
300,0.0,h2,False,10,10,0,0,10,18.43461752490257,0.4661882705146342,1.0,882.7,882.7,882.7,1.0,1.2985704030265226,0.004562096632276444,1.2904142853921265,1.3076140624205064
300,0.0,h2,True,10,10,0,0,10,18.696030429203528,0.5115430263452191,1.0,882.7,882.7,882.7,1.0,1.2985704030265226,0.004562096632276444,1.2904142853921265,1.3076140624205064
300,0.0,h3,False,10,10,0,0,10,22.35555730429769,0.4343185679604668,1.0,882.7,882.7,882.7,1.0,1.3366385799939864,0.007073472481088794,1.3268277330557574,1.3503494125715536
300,0.0,h3,True,10,10,0,0,10,22.523760862310883,0.5141886070634842,1.0,882.7,882.7,882.7,1.0,1.3366385799939864,0.007073472481088794,1.3268277330557574,1.3503494125715536
300,0.0,h4,False,10,10,0,0,0,82.35246103740647,2.5602671925167297,1.0,13090.8,882.7,882.7,0.0,,,,
300,0.0,h4,True,10,10,0,0,0,82.84596764170274,2.182941898463625,1.0,13090.8,882.7,882.7,0.0,,,,
300,0.0,h2+3,False,10,10,0,0,10,22.86980250819761,0.4426036465947065,1.0,882.7,882.7,882.7,1.0,1.3287385719628637,0.0074584672431684,1.3184930020119559,1.3441134022978956
300,0.0,h2+3,True,10,10,0,0,10,23.091163553899968,0.5482252796337407,1.0,882.7,882.7,882.7,1.0,1.3287385719628637,0.0074584672431684,1.3184930020119559,1.3441134022978956
300,0.0,h2+3+4,False,10,10,0,0,0,92.03598055420734,2.7661679969168467,1.0,13090.8,882.7,882.7,0.0,,,,
300,0.0,h2+3+4,True,10,10,0,0,0,92.89460224149806,2.730372093042353,1.0,13090.8,882.7,882.7,0.0,,,,
300,0.1,h2,False,10,10,0,0,10,17.409417629093515,0.3459102648721685,1.0,794.6,794.6,794.6,1.0,1.3347137219026441,0.00824012959072047,1.3202216041418386,1.3466427535052201
300,0.1,h2,True,10,10,0,0,10,17.240685170795768,0.26520344045228,1.0,790.6,794.6,790.6,1.0,1.3367120541352577,0.008302647749865315,1.3212133491427525,1.3505536585607871
