run_id,graph_id,vertices,graph_seed,remove_ratio_target,remove_ratio_actual,n_vertices,n_edges,hop_key,hops,use_reduction,use_dnc,rep,run_seed,status,error_type,error_message,elapsed_sec,timeout_sec,started_at,hostname,python_version,git_sha,sampler,num_reads,contraction_sec,n_edges_contracted,n_super_edges,n_cycle_chains,n_subgraphs,partition_target_k,qubo_vars_total,qubo_vars_max,qubo_couplings_total,n_edges_solved,peak_rss_mb,apsp_sum,strong_connect_rate,flow_score,sample_score,strongly_connected,ok
v100_s1_p30__h2__nored__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2,2,False,True,0,505601101,ok,,,0.47307829197961837,,2026-08-29T17:55:58+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002086249878630042,15,14,0,1.0,,105.0,105.0,120.0,105.0,168.09375,2.8622758975662093,0.17,10.0,-100.0,True,True
v100_s1_p30__h2__red__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2,2,True,True,0,505601101,ok,,,0.12852004199521616,,2026-08-29T17:55:58+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00017950002802535892,15,14,0,1.0,,15.0,15.0,27.0,15.0,153.53125,2.881318519806652,1.0,10.0,,True,True
v100_s1_p30__h3__nored__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h3,3,False,True,0,505601101,ok,,,0.4834792499896139,,2026-08-29T17:55:59+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.000210291997063905,15,14,0,1.0,,105.0,105.0,256.0,105.0,169.296875,2.8691300302261884,0.18,10.0,-106.0,True,True
v100_s1_p30__h3__red__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h3,3,True,True,0,505601101,ok,,,0.1425638750079088,,2026-08-29T17:55:59+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00019062496721744537,15,14,0,1.0,,15.0,15.0,60.0,15.0,154.328125,2.9616776905986835,1.0,10.0,,True,True
v100_s1_p30__h4__nored__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h4,4,False,True,0,505601101,ok,,,0.39516779204132035,,2026-08-29T17:55:59+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021754199406132102,15,14,0,1.0,,249.0,249.0,1148.0,105.0,154.546875,,0.0,114.0,55.0,False,True
v100_s1_p30__h4__red__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h4,4,True,True,0,505601101,error,RuntimeError,"RuntimeError: DnC partition failed: input graph is not embeddable and no embeddable subgraph partition was found (vertices=10, edges=15)
",0.10879612504504621,,2026-08-29T17:55:59+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020849995780736208,15,14,0,,,,,,,153.28125,,,,,False,False
v100_s1_p30__h2+3__nored__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2+3,2+3,False,True,0,505601101,ok,,,0.5038367090164684,,2026-08-29T17:56:00+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002133329981006682,15,14,0,1.0,,105.0,105.0,256.0,105.0,167.296875,2.8326941710486158,0.16,10.0,-216.0,True,True
v100_s1_p30__h2+3__red__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2+3,2+3,True,True,0,505601101,ok,,,0.14198195899371058,,2026-08-29T17:56:00+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00017741596093401313,15,14,0,1.0,,15.0,15.0,60.0,15.0,154.515625,2.9616776905986835,1.0,10.0,,True,True
v100_s1_p30__h2+3+4__nored__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2+3+4,2+3+4,False,True,0,505601101,ok,,,0.47554595803376287,,2026-08-29T17:56:01+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0001753329997882247,15,14,0,1.0,,249.0,249.0,1178.0,105.0,153.796875,,0.0,98.0,-133.0,False,True
v100_s1_p30__h2+3+4__red__r0,v100_s1_p30,100,1,0.3,0.2905405405405405,100,105,h2+3+4,2+3+4,True,True,0,505601101,error,RuntimeError,"RuntimeError: DnC partition failed: input graph is not embeddable and no embeddable subgraph partition was found (vertices=10, edges=15)
",0.11189804098103195,,2026-08-29T17:56:00+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020341703202575445,15,14,0,,,,,,,152.6875,,,,,False,False
v100_s1_p50__h2__nored__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2,2,False,True,0,1355844551,ok,,,0.47242558299330994,,2026-08-29T17:56:01+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00019737501861527562,15,14,0,1.0,,105.0,105.0,120.0,105.0,167.078125,2.853951264502905,0.16,10.0,-100.0,True,True
v100_s1_p50__h2__red__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2,2,True,True,0,1355844551,ok,,,0.12959654198493809,,2026-08-29T17:56:01+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.000208458979614079,15,14,0,1.0,,15.0,15.0,27.0,15.0,154.609375,2.9859806844662957,1.0,10.0,,True,True
v100_s1_p50__h3__nored__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h3,3,False,True,0,1355844551,ok,,,0.47062662499956787,,2026-08-29T17:56:02+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00018854200607165694,15,14,0,1.0,,105.0,105.0,256.0,105.0,167.28125,2.8691300302261884,0.16,10.0,-106.0,True,True
v100_s1_p50__h3__red__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h3,3,True,True,0,1355844551,ok,,,0.13775337499100715,,2026-08-29T17:56:01+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021683401428163052,15,14,0,1.0,,15.0,15.0,60.0,15.0,154.390625,2.9616776905986835,1.0,10.0,,True,True
v100_s1_p50__h4__nored__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h4,4,False,True,0,1355844551,ok,,,0.3970382919651456,,2026-08-29T17:56:02+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00019637495279312134,15,14,0,1.0,,249.0,249.0,1148.0,105.0,153.828125,,0.0,106.0,38.0,False,True
v100_s1_p50__h4__red__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h4,4,True,True,0,1355844551,error,RuntimeError,"RuntimeError: DnC partition failed: input graph is not embeddable and no embeddable subgraph partition was found (vertices=10, edges=15)
",0.1089054589974694,,2026-08-29T17:56:02+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00018391699995845556,15,14,0,,,,,,,152.625,,,,,False,False
v100_s1_p50__h2+3__nored__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2+3,2+3,False,True,0,1355844551,ok,,,0.49347054201643914,,2026-08-29T17:56:02+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021074997493997216,15,14,0,1.0,,105.0,105.0,256.0,105.0,166.75,2.8865788914338175,0.15,10.0,-216.0,True,True
v100_s1_p50__h2+3__red__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2+3,2+3,True,True,0,1355844551,ok,,,0.13827991700964049,,2026-08-29T17:56:02+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020116596715524793,15,14,0,1.0,,15.0,15.0,60.0,15.0,154.296875,2.9616776905986835,1.0,10.0,,True,True
v100_s1_p50__h2+3+4__nored__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2+3+4,2+3+4,False,True,0,1355844551,ok,,,0.4677589160273783,,2026-08-29T17:56:03+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020329200197011232,15,14,0,1.0,,249.0,249.0,1178.0,105.0,153.6875,,0.0,98.0,-126.0,False,True
v100_s1_p50__h2+3+4__red__r0,v100_s1_p50,100,1,0.5,0.2905405405405405,100,105,h2+3+4,2+3+4,True,True,0,1355844551,error,RuntimeError,"RuntimeError: DnC partition failed: input graph is not embeddable and no embeddable subgraph partition was found (vertices=10, edges=15)
",0.11456170800374821,,2026-08-29T17:56:03+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00018612499115988612,15,14,0,,,,,,,153.546875,,,,,False,False
v200_s0_p0__h2__nored__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2,2,False,True,0,331455054,ok,,,1.5536373329814523,,2026-08-29T17:56:03+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021091604139655828,294,4,0,1.0,,298.0,298.0,592.0,298.0,157.515625,,0.0,196.0,-200.0,False,True
v200_s0_p0__h2__red__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2,2,True,True,0,331455054,ok,,,1.5114736670511775,,2026-08-29T17:56:03+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002484159776940942,294,4,0,1.0,,294.0,294.0,588.0,294.0,157.53125,,0.0,196.0,,False,True
v200_s0_p0__h3__nored__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h3,3,False,True,0,331455054,ok,,,4.381414333998691,,2026-08-29T17:56:04+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002055420191027224,294,4,0,1.0,,298.0,298.0,1703.0,298.0,484.96875,1.7332620645923467,0.98,196.0,-383.0,True,True
v200_s0_p0__h3__red__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h3,3,True,True,0,331455054,ok,,,4.249837958021089,,2026-08-29T17:56:04+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020399998174980283,294,4,0,1.0,,294.0,294.0,1681.0,294.0,479.8125,1.6793275000977277,1.0,196.0,,True,True
v200_s0_p0__h4__nored__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h4,4,False,True,0,331455054,ok,,,7.414794582989998,,2026-08-29T17:56:06+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002252080012112856,294,4,0,8.0,40.0,158.0,129.0,472.0,298.0,368.328125,1.699694345562016,1.0,196.0,,True,True
v200_s0_p0__h4__red__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h4,4,True,True,0,331455054,ok,,,7.1669439999968745,,2026-08-29T17:56:05+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020716700237244368,294,4,0,7.0,54.0,195.0,158.0,678.0,294.0,280.546875,1.7155929865064363,1.0,196.0,,True,True
v200_s0_p0__h2+3__nored__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2+3,2+3,False,True,0,331455054,ok,,,4.601301874965429,,2026-08-29T17:56:09+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00019458297174423933,294,4,0,1.0,,298.0,298.0,1703.0,298.0,491.265625,1.7196503611100669,1.0,196.0,-779.0,True,True
v200_s0_p0__h2+3__red__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2+3,2+3,True,True,0,331455054,ok,,,4.488981582981069,,2026-08-29T17:56:09+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021079200087115169,294,4,0,1.0,,294.0,294.0,1681.0,294.0,487.8125,1.7307247564708248,1.0,196.0,,True,True
v200_s0_p0__h2+3+4__nored__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2+3+4,2+3+4,False,True,0,331455054,ok,,,8.404117292026058,,2026-08-29T17:56:14+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00022483302745968103,294,4,0,8.0,40.0,158.0,129.0,482.0,298.0,336.359375,1.6914284433493993,1.0,196.0,,True,True
v200_s0_p0__h2+3+4__red__r0,v200_s0_p0,200,0,0.0,0.0,200,298,h2+3+4,2+3+4,True,True,0,331455054,ok,,,8.338444416993298,,2026-08-29T17:56:13+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00021974998526275158,294,4,0,7.0,54.0,195.0,158.0,683.0,294.0,264.15625,1.7319524927142678,1.0,196.0,,True,True
v200_s0_p10__h2__nored__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2,2,False,True,0,1640257663,ok,,,1.4896985000232235,,2026-08-29T17:56:15+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003649169811978936,204,48,0,1.0,,268.0,268.0,472.0,268.0,158.265625,,0.0,136.0,-200.0,False,True
v200_s0_p10__h2__red__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2,2,True,True,0,1640257663,ok,,,0.8337395829730667,,2026-08-29T17:56:14+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003226660192012787,204,48,0,1.0,,204.0,204.0,405.0,204.0,154.71875,,0.0,136.0,,False,True
v200_s0_p10__h3__nored__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h3,3,False,True,0,1640257663,ok,,,2.5146564170136116,,2026-08-29T17:56:17+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003173750010319054,204,48,0,1.0,,268.0,268.0,1255.0,268.0,256.015625,1.9725677447721968,0.28,136.0,-317.0,True,True
v200_s0_p10__h3__red__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h3,3,True,True,0,1640257663,ok,,,2.2293501250096597,,2026-08-29T17:56:15+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003096250002272427,204,48,0,1.0,,204.0,204.0,1104.0,204.0,282.40625,1.9215594572419852,1.0,136.0,,True,True
v200_s0_p10__h4__nored__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h4,4,False,True,0,1640257663,ok,,,4.710642958001699,,2026-08-29T17:56:20+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003298330120742321,204,48,0,6.0,17.0,205.0,179.0,804.0,268.0,200.5,,0.0,152.0,,False,True
v200_s0_p10__h4__red__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h4,4,True,True,0,1640257663,ok,,,3.306534958013799,,2026-08-29T17:56:18+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00034025002969428897,204,48,0,4.0,20.0,136.0,113.0,485.0,204.0,205.734375,1.8794736029229746,1.0,136.0,,True,True
v200_s0_p10__h2+3__nored__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2+3,2+3,False,True,0,1640257663,ok,,,2.6923844999982975,,2026-08-29T17:56:22+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00032537500374019146,204,48,0,1.0,,268.0,268.0,1255.0,268.0,255.4375,2.0504842836834034,0.28,136.0,-654.0,True,True
v200_s0_p10__h2+3__red__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2+3,2+3,True,True,0,1640257663,ok,,,2.3112973329843953,,2026-08-29T17:56:22+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00033716700272634625,204,48,0,1.0,,204.0,204.0,1104.0,204.0,283.40625,1.9349040385793141,1.0,136.0,,True,True
v200_s0_p10__h2+3+4__nored__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2+3+4,2+3+4,False,True,0,1640257663,ok,,,5.608100833022036,,2026-08-29T17:56:25+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003262090031057596,204,48,0,6.0,17.0,205.0,179.0,809.0,268.0,201.21875,,0.0,148.0,,False,True
v200_s0_p10__h2+3+4__red__r0,v200_s0_p10,200,0,0.1,0.10067114093959731,200,268,h2+3+4,2+3+4,True,True,0,1640257663,ok,,,3.8948189159855247,,2026-08-29T17:56:23+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00033604202326387167,204,48,0,4.0,20.0,136.0,113.0,491.0,204.0,199.140625,1.894418372070605,1.0,136.0,,True,True
v200_s0_p30__h2__nored__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2,2,False,True,0,759745484,ok,,,0.965562375029549,,2026-08-29T17:56:26+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003501659957692027,48,46,0,1.0,,216.0,216.0,264.0,216.0,163.84375,3.2124203468465047,0.01,32.0,-200.0,True,True
v200_s0_p30__h2__red__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2,2,True,True,0,759745484,ok,,,0.23247312498278916,,2026-08-29T17:56:25+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.000350042013451457,48,46,0,1.0,,48.0,48.0,89.0,48.0,160.265625,3.07185994135581,1.0,32.0,,True,True
v200_s0_p30__h3__nored__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h3,3,False,True,0,759745484,ok,,,0.9222008750075474,,2026-08-29T17:56:27+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00036045804154127836,48,46,0,1.0,,216.0,216.0,576.0,216.0,156.9375,,0.0,32.0,-218.0,False,True
v200_s0_p30__h3__red__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h3,3,True,True,0,759745484,ok,,,0.2880953749991022,,2026-08-29T17:56:26+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003352499916218221,48,46,0,1.0,,48.0,48.0,208.0,48.0,165.65625,3.1235915063689164,1.0,32.0,,True,True
v200_s0_p30__h4__nored__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h4,4,False,True,0,759745484,ok,,,0.8893461659899913,,2026-08-29T17:56:27+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00034783402225002646,48,46,0,1.0,,566.0,566.0,2764.0,216.0,154.203125,,0.0,260.0,140.0,False,True
v200_s0_p30__h4__red__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h4,4,True,True,0,759745484,ok,,,0.44255845801671967,,2026-08-29T17:56:27+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00033604103373363614,48,46,0,4.0,15.0,30.0,30.0,98.0,48.0,167.234375,3.044681791654355,1.0,32.0,,True,True
v200_s0_p30__h2+3__nored__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2+3,2+3,False,True,0,759745484,ok,,,0.9880770840100013,,2026-08-29T17:56:29+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003643750096671283,48,46,0,1.0,,216.0,216.0,576.0,216.0,156.78125,,0.0,32.0,-450.0,False,True
v200_s0_p30__h2+3__red__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2+3,2+3,True,True,0,759745484,ok,,,0.29874441702850163,,2026-08-29T17:56:28+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003667909768410027,48,46,0,1.0,,48.0,48.0,208.0,48.0,164.96875,2.9735921153163063,1.0,32.0,,True,True
v200_s0_p30__h2+3+4__nored__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2+3+4,2+3+4,False,True,0,759745484,ok,,,1.1141714580007829,,2026-08-29T17:56:29+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00035458296770229936,48,46,0,1.0,,566.0,566.0,2828.0,216.0,156.421875,,0.0,248.0,-179.0,False,True
v200_s0_p30__h2+3+4__red__r0,v200_s0_p30,200,0,0.3,0.2751677852348993,200,216,h2+3+4,2+3+4,True,True,0,759745484,ok,,,0.5227107089594938,,2026-08-29T17:56:29+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00034737499663606286,48,46,0,4.0,15.0,31.0,30.0,99.0,48.0,166.21875,2.997204793795438,1.0,32.0,,True,True
v200_s0_p50__h2__nored__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2,2,False,True,0,1203408389,ok,,,0.8825340830371715,,2026-08-29T17:56:31+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003916659625247121,48,46,0,1.0,,216.0,216.0,264.0,216.0,156.640625,,0.0,32.0,-200.0,False,True
v200_s0_p50__h2__red__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2,2,True,True,0,1203408389,ok,,,0.24518816597992554,,2026-08-29T17:56:30+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003802920109592378,48,46,0,1.0,,48.0,48.0,89.0,48.0,161.578125,3.12553872542554,1.0,32.0,,True,True
v200_s0_p50__h3__nored__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h3,3,False,True,0,1203408389,ok,,,0.9273746249964461,,2026-08-29T17:56:31+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00036670896224677563,48,46,0,1.0,,216.0,216.0,576.0,216.0,156.375,,0.0,32.0,-218.0,False,True
v200_s0_p50__h3__red__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h3,3,True,True,0,1203408389,ok,,,0.2895162500208244,,2026-08-29T17:56:31+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00033775001065805554,48,46,0,1.0,,48.0,48.0,208.0,48.0,164.96875,3.0962413983051316,1.0,32.0,,True,True
v200_s0_p50__h4__nored__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h4,4,False,True,0,1203408389,ok,,,0.8873892500414513,,2026-08-29T17:56:32+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003593749715946615,48,46,0,1.0,,566.0,566.0,2764.0,216.0,154.375,,0.0,276.0,153.0,False,True
v200_s0_p50__h4__red__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h4,4,True,True,0,1203408389,ok,,,0.445442333992105,,2026-08-29T17:56:31+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00035612500505521894,48,46,0,4.0,15.0,30.0,30.0,98.0,48.0,168.09375,2.928805914170156,1.0,32.0,,True,True
v200_s0_p50__h2+3__nored__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2+3,2+3,False,True,0,1203408389,ok,,,0.9985940830083564,,2026-08-29T17:56:33+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00036220799665898085,48,46,0,1.0,,216.0,216.0,576.0,216.0,157.421875,,0.0,32.0,-450.0,False,True
v200_s0_p50__h2+3__red__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2+3,2+3,True,True,0,1203408389,ok,,,0.3074619580293074,,2026-08-29T17:56:32+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00037233304465189576,48,46,0,1.0,,48.0,48.0,208.0,48.0,164.5625,3.0886555457524425,1.0,32.0,,True,True
v200_s0_p50__h2+3+4__nored__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2+3+4,2+3+4,False,True,0,1203408389,ok,,,1.1079619160154834,,2026-08-29T17:56:33+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00036270898999646306,48,46,0,1.0,,566.0,566.0,2828.0,216.0,156.3125,,0.0,228.0,-233.0,False,True
v200_s0_p50__h2+3+4__red__r0,v200_s0_p50,200,0,0.5,0.2751677852348993,200,216,h2+3+4,2+3+4,True,True,0,1203408389,ok,,,0.5233710420434363,,2026-08-29T17:56:33+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0003540419857017696,48,46,0,4.0,15.0,31.0,30.0,99.0,48.0,166.625,2.903217758144105,1.0,32.0,,True,True
v200_s1_p0__h2__nored__r0,v200_s1_p0,200,1,0.0,0.0,200,298,h2,2,False,True,0,1198994972,ok,,,1.812693500018213,,2026-08-29T17:56:34+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002163330209441483,294,4,0,1.0,,298.0,298.0,592.0,298.0,181.140625,2.2195574948933547,0.06,196.0,-200.0,True,True
v200_s1_p0__h2__red__r0,v200_s1_p0,200,1,0.0,0.0,200,298,h2,2,True,True,0,1198994972,ok,,,1.7449937500059605,,2026-08-29T17:56:34+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00022541702492162585,294,4,0,1.0,,294.0,294.0,588.0,294.0,175.109375,2.2304689312426316,1.0,196.0,,True,True
v200_s1_p0__h3__nored__r0,v200_s1_p0,200,1,0.0,0.0,200,298,h3,3,False,True,0,1198994972,ok,,,4.571419832995161,,2026-08-29T17:56:35+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.0002164160250686109,294,4,0,1.0,,298.0,298.0,1723.0,298.0,490.546875,1.711143684084593,1.0,196.0,-384.0,True,True
v200_s1_p0__h3__red__r0,v200_s1_p0,200,1,0.0,0.0,200,298,h3,3,True,True,0,1198994972,ok,,,4.501575667003635,,2026-08-29T17:56:34+00:00,iyohwan-ui-Macmini.local,3.12.14,f88372a,dwave.samplers.SimulatedAnnealingSampler,100,0.00020599999697878957,294,4,0,1.0,,294.0,294.0,1715.0,294.0,488.859375,1.6722436828045257,1.0,196.0,,True,True
