vertices,remove_ratio_target,hop_key,use_reduction,k,best_mean,best_std,sc_frac,n_graphs
100,0.1,h2,True,4,2.5499288693332827,0.41224686440061525,1.0,2
100,0.1,h2,True,5,2.5499288693332827,0.41224686440061525,1.0,2
100,0.1,h2+3,False,1,2.054570702260216,0.03623526919222732,1.0,2
100,0.1,h2+3,False,2,2.054570702260216,0.03623526919222732,1.0,2
100,0.1,h2+3,False,3,2.054570702260216,0.03623526919222732,1.0,2
100,0.1,h2+3,False,4,2.054570702260216,0.03623526919222732,1.0,2
100,0.1,h2+3,False,5,2.054570702260216,0.03623526919222732,1.0,2
100,0.1,h2+3,True,1,2.1367515671345947,0.0858821384908875,1.0,2
100,0.1,h2+3,True,2,2.1367515671345947,0.0858821384908875,1.0,2
100,0.1,h2+3,True,3,2.1367515671345947,0.0858821384908875,1.0,2
100,0.1,h2+3,True,4,2.1367515671345947,0.0858821384908875,1.0,2
100,0.1,h2+3,True,5,2.1367515671345947,0.0858821384908875,1.0,2
100,0.1,h2+3+4,False,1,2.3736469348964793,,0.5,2
100,0.1,h2+3+4,False,2,2.3736469348964793,,0.5,2
100,0.1,h2+3+4,False,3,2.3736469348964793,,0.5,2
100,0.1,h2+3+4,False,4,2.3736469348964793,,0.5,2
100,0.1,h2+3+4,False,5,2.3736469348964793,,0.5,2
100,0.1,h2+3+4,True,1,2.2805215856385592,,1.0,1
100,0.1,h2+3+4,True,2,2.2805215856385592,,1.0,1
100,0.1,h2+3+4,True,3,2.2805215856385592,,1.0,1
100,0.1,h2+3+4,True,4,2.2805215856385592,,1.0,1
100,0.1,h2+3+4,True,5,2.2805215856385592,,1.0,1
100,0.1,h3,False,1,2.0539263837065787,0.015403129914014215,1.0,2
100,0.1,h3,False,2,2.0539263837065787,0.015403129914014215,1.0,2
100,0.1,h3,False,3,2.0539263837065787,0.015403129914014215,1.0,2
100,0.1,h3,False,4,2.0539263837065787,0.015403129914014215,1.0,2
100,0.1,h3,False,5,2.0539263837065787,0.015403129914014215,1.0,2
100,0.1,h3,True,1,2.11417850013673,0.13473938267555663,1.0,2
100,0.1,h3,True,2,2.11417850013673,0.13473938267555663,1.0,2
100,0.1,h3,True,3,2.11417850013673,0.13473938267555663,1.0,2
100,0.1,h3,True,4,2.11417850013673,0.13473938267555663,1.0,2
100,0.1,h3,True,5,2.11417850013673,0.13473938267555663,1.0,2
100,0.1,h4,False,1,2.49538664947155,,0.5,2
100,0.1,h4,False,2,2.49538664947155,,0.5,2
100,0.1,h4,False,3,2.49538664947155,,0.5,2
100,0.1,h4,False,4,2.49538664947155,,0.5,2
100,0.1,h4,False,5,2.49538664947155,,0.5,2
100,0.1,h4,True,1,2.372373890625461,,1.0,1
100,0.1,h4,True,2,2.372373890625461,,1.0,1
100,0.1,h4,True,3,2.372373890625461,,1.0,1
100,0.1,h4,True,4,2.372373890625461,,1.0,1
100,0.1,h4,True,5,2.372373890625461,,1.0,1
100,0.3,h2,False,1,2.8264839844406833,0.05061740896539829,1.0,2
100,0.3,h2,False,2,2.8264839844406833,0.05061740896539829,1.0,2
100,0.3,h2,False,3,2.8264839844406833,0.05061740896539829,1.0,2
100,0.3,h2,False,4,2.8264839844406833,0.05061740896539829,1.0,2
100,0.3,h2,False,5,2.8264839844406833,0.05061740896539829,1.0,2
100,0.3,h2,True,1,2.798660363508197,0.11689628567803055,1.0,2
100,0.3,h2,True,2,2.798660363508197,0.11689628567803055,1.0,2
100,0.3,h2,True,3,2.798660363508197,0.11689628567803055,1.0,2
100,0.3,h2,True,4,2.798660363508197,0.11689628567803055,1.0,2
100,0.3,h2,True,5,2.798660363508197,0.11689628567803055,1.0,2
100,0.3,h2+3,False,1,2.8748572127046748,0.059627545340900395,1.0,2
100,0.3,h2+3,False,2,2.8748572127046748,0.059627545340900395,1.0,2
100,0.3,h2+3,False,3,2.8748572127046748,0.059627545340900395,1.0,2
100,0.3,h2+3,False,4,2.8748572127046748,0.059627545340900395,1.0,2
100,0.3,h2+3,False,5,2.8748572127046748,0.059627545340900395,1.0,2
100,0.3,h2+3,True,1,2.7854253368189674,0.24925846911545543,1.0,2
100,0.3,h2+3,True,2,2.7854253368189674,0.24925846911545543,1.0,2
100,0.3,h2+3,True,3,2.7854253368189674,0.24925846911545543,1.0,2
100,0.3,h2+3,True,4,2.7854253368189674,0.24925846911545543,1.0,2
100,0.3,h2+3,True,5,2.7854253368189674,0.24925846911545543,1.0,2
100,0.3,h2+3+4,False,1,,,0.0,2
100,0.3,h2+3+4,False,2,,,0.0,2
100,0.3,h2+3+4,False,3,,,0.0,2
100,0.3,h2+3+4,False,4,,,0.0,2
100,0.3,h2+3+4,False,5,,,0.0,2
100,0.3,h3,False,1,2.809923358782054,0.08373087773926301,1.0,2
100,0.3,h3,False,2,2.809923358782054,0.08373087773926301,1.0,2
100,0.3,h3,False,3,2.809923358782054,0.08373087773926301,1.0,2
100,0.3,h3,False,4,2.809923358782054,0.08373087773926301,1.0,2
100,0.3,h3,False,5,2.809923358782054,0.08373087773926301,1.0,2
100,0.3,h3,True,1,2.826799591661686,0.19074643678380157,1.0,2
100,0.3,h3,True,2,2.826799591661686,0.19074643678380157,1.0,2
100,0.3,h3,True,3,2.826799591661686,0.19074643678380157,1.0,2
100,0.3,h3,True,4,2.826799591661686,0.19074643678380157,1.0,2
100,0.3,h3,True,5,2.826799591661686,0.19074643678380157,1.0,2
100,0.3,h4,False,1,,,0.0,2
100,0.3,h4,False,2,,,0.0,2
100,0.3,h4,False,3,,,0.0,2
100,0.3,h4,False,4,,,0.0,2
100,0.3,h4,False,5,,,0.0,2
100,0.5,h2,False,1,2.7948366569466536,0.08360067974041364,1.0,2
100,0.5,h2,False,2,2.7948366569466536,0.08360067974041364,1.0,2
100,0.5,h2,False,3,2.7948366569466536,0.08360067974041364,1.0,2
100,0.5,h2,False,4,2.7948366569466536,0.08360067974041364,1.0,2
100,0.5,h2,False,5,2.7948366569466536,0.08360067974041364,1.0,2
100,0.5,h2,True,1,2.8375836217491095,0.20986513871097554,1.0,2
100,0.5,h2,True,2,2.8375836217491095,0.20986513871097554,1.0,2
100,0.5,h2,True,3,2.8375836217491095,0.20986513871097554,1.0,2
100,0.5,h2,True,4,2.8375836217491095,0.20986513871097554,1.0,2
100,0.5,h2,True,5,2.8375836217491095,0.20986513871097554,1.0,2
100,0.5,h2+3,False,1,2.855765690825314,0.04357644620066818,1.0,2
100,0.5,h2+3,False,2,2.855765690825314,0.04357644620066818,1.0,2
100,0.5,h2+3,False,3,2.855765690825314,0.04357644620066818,1.0,2
100,0.5,h2+3,False,4,2.855765690825314,0.04357644620066818,1.0,2
100,0.5,h2+3,False,5,2.855765690825314,0.04357644620066818,1.0,2
100,0.5,h2+3,True,1,2.8267995916616813,0.19074643678380865,1.0,2
