vertices,remove_ratio_target,hop_key,use_reduction,best_mean,best_std,n_graphs_with_sc
200,0.3,h4,True,3.044681791654355,,1
200,0.3,h2+3,True,3.057335267614903,0.11843070173655036,2
200,0.3,h2+3+4,True,2.997204793795438,,1
200,0.5,h2,False,3.341658159387059,,1
200,0.5,h2,True,3.126312125513031,0.0010937528928706946,2
200,0.5,h3,True,3.1182590634070375,0.031137680598904188,2
200,0.5,h4,True,2.928805914170156,,1
200,0.5,h2+3,False,3.2937863285350555,,1
200,0.5,h2+3,True,3.0370005567350207,0.07305118603267169,2
200,0.5,h2+3+4,True,2.903217758144105,,1
300,0.0,h2,False,2.3564943818888855,,1
300,0.0,h2,True,2.2404710245031305,0.1849085911303293,2
300,0.0,h3,False,1.7011941627559355,0.008872079080473395,2
300,0.0,h3,True,1.7032166013093688,0.011147903600930346,2
300,0.0,h4,False,1.6731186029861709,0.022470567676913657,2
300,0.0,h4,True,1.6601446626219811,0.04325640354324691,2
300,0.0,h2+3,False,1.6965615800218719,0.015686096119485005,2
300,0.0,h2+3,True,1.7086121378171084,0.0006553487964020926,2
300,0.0,h2+3+4,False,1.6679811428044142,0.05477335629478454,2
300,0.0,h2+3+4,True,1.6392816872801692,0.03598536257091359,2
300,0.1,h2,False,2.6013561122016484,,1
300,0.1,h2,True,3.0103939577650727,,1
300,0.1,h3,False,1.9474699724388023,0.07302234774499045,2
300,0.1,h3,True,1.892586566139707,0.1102873436613698,2
300,0.1,h4,False,1.9263586078637145,0.0253256351408013,2
300,0.1,h4,True,1.8361708914696107,0.09046231988875053,2
300,0.1,h2+3,False,1.9040625597958956,0.036822904326356834,2
300,0.1,h2+3,True,1.8810290948503972,0.06955466998384906,2
300,0.1,h2+3+4,False,1.9430926656446603,0.030331589474018632,2
300,0.1,h2+3+4,True,1.8358423507777621,0.07794833498600998,2
300,0.3,h2,False,3.1251043520824764,,1
300,0.3,h2,True,2.7953995585055917,0.048235681046909555,2
300,0.3,h3,False,2.7533913407220263,,1
300,0.3,h3,True,2.825207843224441,0.30624136789234196,2
300,0.3,h4,True,2.5838996637772835,,1
300,0.3,h2+3,False,3.0202921278876094,,1
300,0.3,h2+3,True,2.7994717356419265,0.33816306817945724,2
300,0.3,h2+3+4,True,2.7391375057328715,,1
300,0.5,h2,False,3.4931179839291664,0.1621885253354843,2
300,0.5,h2,True,2.8761492049953503,0.3653405386552202,2
300,0.5,h3,False,2.773676073031455,,1
300,0.5,h3,True,2.828792566970355,0.21175346168185252,2
300,0.5,h4,True,2.69798718572283,,1
300,0.5,h2+3,False,3.3604304401059917,,1
300,0.5,h2+3,True,2.8504126239966814,0.2571715365831099,2
300,0.5,h2+3+4,True,2.7368253504497364,,1
400,0.0,h3,False,1.6742648386250916,0.002149917075926909,2
400,0.0,h3,True,1.6860030202706002,0.001279516666338135,2
400,0.0,h4,False,1.6486157655315505,0.014265246107857251,2
400,0.0,h4,True,1.6352126561641664,,1
400,0.0,h2+3,False,1.6713308845127157,0.0035080649084762295,2
400,0.0,h2+3,True,1.6717160946642835,0.009910231369188281,2
400,0.0,h2+3+4,False,1.6512952840830444,0.013142686258488473,2
400,0.0,h2+3+4,True,1.6224903980544225,,1
