graph_id,vertices,remove_ratio_target,hop_key,use_reduction,rep,apsp_sum_dnc,elapsed_sec_dnc,qubo_vars_total_dnc,n_subgraphs_dnc,strongly_connected_dnc,ok_dnc,apsp_sum_whole,elapsed_sec_whole,qubo_vars_total_whole,n_subgraphs_whole,strongly_connected_whole,ok_whole,both_sc,diff_apsp,ratio_time
v100_s0_p0,100,0.0,h2,False,0,2.2976312895858375,0.6143688750453293,148.0,1.0,True,True,2.2976312895858375,0.7552066670032218,148,1,True,True,True,0.0,0.8135109260664252
v100_s0_p0,100,0.0,h2,True,0,2.1718679774210172,0.5888981660245918,144.0,1.0,True,True,2.1718679774210172,0.6813364580157213,144,1,True,True,True,0.0,0.864327982300638
v100_s0_p0,100,0.0,h3,False,0,1.8221257507924218,1.2772459170082584,148.0,1.0,True,True,1.8221257507924218,1.8223745409632102,148,1,True,True,True,0.0,0.7008690520518215
v100_s0_p0,100,0.0,h3,True,0,1.7782636238621086,1.2168250830145553,144.0,1.0,True,True,1.7782636238621086,1.6926832910394296,144,1,True,True,True,0.0,0.7188734534428688
v100_s0_p0,100,0.0,h4,False,0,1.8501937080876583,2.0787438330007717,112.0,2.0,True,True,,1.2172686660196632,685,1,False,True,False,,1.7077116096301395
v100_s0_p0,100,0.0,h4,True,0,1.8382060560090858,2.022869708016515,100.0,3.0,True,True,,1.1980586660210975,676,1,False,True,False,,1.6884563046772307
v100_s0_p0,100,0.0,h2+3,False,0,1.7794616758101705,1.3135017500026152,148.0,1.0,True,True,1.7794616758101705,1.8224878329783678,148,1,True,True,True,0.0,0.7207190776445671
v100_s0_p0,100,0.0,h2+3,True,0,1.7846666804015339,1.2520392919541337,144.0,1.0,True,True,1.7846666804015339,1.7784928330220282,144,1,True,True,True,0.0,0.7039889442942872
v100_s0_p0,100,0.0,h2+3+4,False,0,1.8453988676867537,2.514112541975919,112.0,2.0,True,True,,1.5457042500493117,685,1,False,True,False,,1.6265159016647026
v100_s0_p0,100,0.0,h2+3+4,True,0,1.8183224920421888,2.4296586660202593,100.0,3.0,True,True,,1.539736750011798,676,1,False,True,False,,1.5779701731491713
v100_s0_p10,100,0.1,h2,False,0,2.352686247996415,0.4915205420111306,133.0,1.0,True,True,2.352686247996415,0.5838666249765083,133,1,True,True,True,0.0,0.8418370240479266
v100_s0_p10,100,0.1,h2,True,0,2.2584263159927165,0.3452467499882914,99.0,1.0,True,True,2.2584263159927165,0.36774220899678767,99,1,True,True,True,0.0,0.9388281832812595
v100_s0_p10,100,0.1,h3,False,0,2.043034726092882,0.7458236670354381,133.0,1.0,True,True,2.043034726092882,0.9505356250447221,133,1,True,True,True,0.0,0.7846351545217967
v100_s0_p10,100,0.1,h3,True,0,2.018903368953955,0.6406600420014001,99.0,1.0,True,True,2.018903368953955,0.7661037080106325,99,1,True,True,True,0.0,0.8362575918931704
v100_s0_p10,100,0.1,h4,False,0,,1.490636624977924,135.0,3.0,False,True,,0.8569612500141375,517,1,False,True,False,,1.7394446072717205
v100_s0_p10,100,0.1,h2+3,False,0,2.028948497696272,0.8523194580338895,133.0,1.0,True,True,2.028948497696272,1.0844755829893984,133,1,True,True,True,0.0,0.7859277529185474
v100_s0_p10,100,0.1,h2+3,True,0,2.0760237246248856,0.6844319590018131,99.0,1.0,True,True,2.0760237246248856,0.8924140409799293,99,1,True,True,True,0.0,0.7669444087301247
v100_s0_p10,100,0.1,h2+3+4,False,0,,1.8816156669636257,135.0,3.0,False,True,,1.03637762501603,517,1,False,True,False,,1.8155695583784166
v100_s0_p30,100,0.3,h2,False,0,2.7906920713151577,0.46096816699719056,111.0,1.0,True,True,2.7906920713151577,0.5237146669533104,111,1,True,True,True,0.0,0.8801895308352826
v100_s0_p30,100,0.3,h2,True,0,2.716002207209742,0.16764016699744388,33.0,1.0,True,True,2.716002207209742,0.09154608304379508,33,1,True,True,True,0.0,1.8312107020160093
v100_s0_p30,100,0.3,h3,False,0,2.750716687337919,0.45326387498062104,111.0,1.0,True,True,2.750716687337919,0.5131124590407126,111,1,True,True,True,0.0,0.883361662720135
v100_s0_p30,100,0.3,h3,True,0,2.6919214927246893,0.2042885419796221,33.0,1.0,True,True,2.6919214927246893,0.14983112504705787,33,1,True,True,True,0.0,1.3634586399552204
v100_s0_p30,100,0.3,h4,False,0,,0.46393550001084805,316.0,1.0,False,True,,0.46895075001521036,316,1,False,True,False,,0.9893053801402394
v100_s0_p30,100,0.3,h2+3,False,0,2.9170202543607338,0.5023487499565817,111.0,1.0,True,True,2.9170202543607338,0.5696202500257641,111,1,True,True,True,0.0,0.8819011436722278
v100_s0_p30,100,0.3,h2+3,True,0,2.609172983039251,0.21204170800046995,33.0,1.0,True,True,2.609172983039251,0.1571719580097124,33,1,True,True,True,0.0,1.349106486205172
v100_s0_p30,100,0.3,h2+3+4,False,0,,0.5548998750164174,316.0,1.0,False,True,,0.5345587080228142,316,1,False,True,False,,1.0380522600947601
